index,country,institution,lat,lon
477,United States,Virginia Tech,37.22192675,-80.4272818401365
478,United States,Stevens Institute of Technology,40.7448096,-74.0252392276461
479,United States,University of South Florida,35.20447165,-85.9189530714194
480,United States,Rochester Institute of Technology,43.08248835,-77.6729110237864
481,United States,College of William and Mary,37.26908455,-76.7227368891729
482,United States,West Virginia University,39.63595,-79.95545
483,United States,Northwestern University,42.0551164,-87.6758111348217
484,United States,Augusta University,33.4693345,-81.988562
485,United States,Univ. of California - Riverside,33.96370575,-117.339780651706
486,United States,Purdue University,40.43002715,-86.9264766875919
487,United States,Univ. of California - Merced,37.3651866,-120.422730407179
488,United States,University at Buffalo,40.6989871,-99.1104449825312
489,United States,The University of Alabama,33.21208215,-87.5396740151865
490,United States,UNC - Charlotte,35.3107104,-80.745231
491,United States,University of Virginia,38.0410576,-78.5054996018357
492,United States,University of Southern California,34.0218833,-118.28586662125
493,United States,Western Michigan University,42.28333755,-85.6095067308074
494,United States,University of Nevada Las Vegas,39.54158,-119.81491
495,United States,Rice University,29.71679145,-95.4047811339379
496,United States,University of Michigan,42.2942142,-83.710038935096
497,United States,University of Vermont,44.4737365,-73.1941467970588
498,United States,Air Force Institute of Technology,39.7819802,-84.0826014494441
499,United States,Oregon State University,44.56305595,-123.283923633958
500,United States,Florida State University,29.6328784,-82.3490132934012
501,United States,University of Alabama - Birmingham,33.4979494060111,-86.8054833425009
502,United States,University of Houston,29.7207902,-95.3440627149137
503,United States,Virginia Commonwealth University,37.54612465,-77.4540608990755
504,United States,University of Wisconsin - Madison,43.0763647118449,-89.412476772991
505,United States,Dartmouth College,43.7043552627246,-72.2881999753837
506,United States,North Carolina State University,35.7848634591786,-78.6817083639037
507,United States,Indiana University,39.1678705680251,-86.5230073019112
508,United States,University of Kansas,38.9534918,-95.2630887995582
509,United States,Emory University,33.79586765,-84.3277896062768
510,United States,Georgia State University,33.75476135,-84.3881921847569
511,United States,Georgetown University,38.90893925,-77.0745796206083
512,United States,Clemson University,34.6731599224758,-82.8362291044056
513,United States,OHSU,45.4988788536176,-122.685856736148
514,United States,Wayne State University,42.35720515,-83.070949786914
515,United States,Towson University,39.38966285,-76.6158924868259
516,United States,University of Arkansas,36.09352375,-94.1770897949174
517,United States,University of North Carolina,35.90503535,-79.0477532652511
518,United States,Columbia University,40.80775585,-73.9616494698765
519,United States,NJIT,40.7425900405581,-74.1793332307135
520,United States,University of Cincinnati,39.1318613,-84.5157619558244
521,United States,Michigan Technological University,47.1099114,-88.5511513291051
522,United States,University of Texas at San Antonio,29.582022,-98.620112
523,United States,Drexel University,39.9574,-75.190266563357
524,United States,University of Nevada,36.1073399565009,-115.143353540605
525,United States,New York University,40.72925325,-73.9962539360963
526,United States,University of Oregon,44.0445294162958,-123.072691332487
527,United States,Stony Brook University,40.9090809,-73.1205518027572
528,United States,University of Texas at Arlington,30.285319,-97.734219
529,United States,University of Arizona,32.2356427,-110.951744125426
530,United States,Tufts University,42.40649125,-71.1180072540209
531,United States,Auburn University,32.5919877,-85.4959487362446
532,United States,University of Tennessee,35.9542493,-83.9307395
533,United States,Utah State University,40.27941055,-111.71788683218
534,United States,Univ. of California - Santa Barbara,34.41460245,-119.845810047014
535,United States,Portland State University,45.51181205,-122.684929993829
536,United States,University of Southern Mississippi,31.3286452,-89.3367311705755
537,United States,University of Louisiana - Lafayette,30.21928995,-92.041383039763
538,United States,University at Albany - SUNY,42.6851376924769,-73.8242753177362
539,United States,Boise State University,43.6026273657216,-116.20004356318
540,United States,University of South Carolina,33.9928298,-81.0268516571211
541,United States,University of Wyoming,41.3144774,-105.564322859574
542,United States,Brown University,41.8186395,-71.4088008882249
543,United States,University of Oklahoma,35.1959878,-97.4457082759986
544,United States,Case Western Reserve University,41.505188,-81.604614
545,United States,Rensselaer Polytechnic Institute,42.72992195,-73.6795398245883
546,United States,Cleveland State University,41.50214445,-81.6751670486689
547,United States,Louisiana State University,30.4129525483215,-91.1797555388565
548,United States,University of Texas at Dallas,32.9875855,-96.7497692780293
549,United States,Syracuse University,43.01711285,-76.1185536000973
550,United States,IUPUI,39.7748030260431,-86.177129598203
551,United States,Claremont Graduate University,34.1103852,-117.717588368153
552,United States,Ohio State University,40.006009,-83.01132
553,United States,Old Dominion University,36.8862699,-76.3097247883973
554,United States,Temple University,39.981188,-75.1562828075735
555,United States,Mississippi State University,33.4551365372072,-88.7944341288248
556,United States,Kent State University,41.1495763532396,-81.343605580425
557,United States,University of Massachusetts Lowell,42.6550456363581,-71.324555469305
558,United States,University of Texas - El Paso,31.7731477156693,-106.504736895301
559,United States,Texas State University,29.8884765,-97.9447988584929
560,United States,University of Denver,39.67831365,-104.962509218154
561,United States,Brandeis University,42.36650945,-71.2580196483813
562,United States,Oakland University,42.66663325,-83.2065575175658
563,United States,University of Michigan-Dearborn,42.3172294,-83.2319393553883
564,United States,Lehigh University,40.6068028,-75.3782488
565,United States,University of Missouri - Kansas City,39.03924035,-94.5724865961871
566,United States,Indiana State University,39.4711881358734,-87.4084683209421
567,United States,Missouri S&T,37.9536824003106,-91.7756002798474
568,United States,Harvard University,42.36790855,-71.126782374437
569,United States,Naval Postgraduate School,36.596924629289,-121.876536696186
570,United States,University of Nebraska,40.8206834,-96.7004831752174
571,United States,University of North Texas,33.2098926,-97.1514762497725
572,United States,Tulane University,29.94121955,-90.1201008917919
573,United States,Kansas State University,39.1972358152522,-96.5846498000628
574,United States,Ohio University,39.32300405,-82.1026768153317
575,United States,TTI Chicago,41.7846581791225,-87.5925204288429
576,United States,University of Idaho,46.72379775,-117.020438984365
577,United States,University of Nebraska - Omaha,41.25779325,-96.0104763
578,United States,University of Hawaii at Manoa,21.2982795,-157.818693560886
579,United States,Louisiana Tech University,32.5299672265506,-92.651970638822
580,United States,Worcester Polytechnic Institute,42.274315,-71.8084567455259
581,United States,Brigham Young University,40.25501105,-111.649532571457
582,United States,University of Massachusetts Boston,42.38898,-72.5287
583,United States,New Mexico State University,32.27927053954,-106.748849423484
584,United States,Colorado School of Mines,39.75269125,-105.222872055763
585,United States,Baylor University,31.55043405,-97.1102905567766
586,United States,Illinois Institute of Technology,41.8352554,-87.6264362207304
587,United States,Montana State University,45.6671799349264,-111.054481626905
588,United States,University of Colorado - Denver,40.00759835,-105.269100780178
589,United States,University of Tulsa,36.1523306,-95.9459602387798
590,United States,Missouri University of Technology,37.952962,-91.778002
591,United States,University of Miami,25.7173173548,-80.2776970487219
592,United States,University of Mississippi,34.3646125,-89.5396349102097
593,United States,Nova Southeastern University,26.0782252572615,-80.2458147904871
594,United States,University of Georgia,33.9404278,-83.373049049883
595,United States,University of Missouri,38.6352837,-90.2316773318154
596,United States,University of Arkansas - Little Rock,34.775925,-92.342097
597,United States,LIU Post,28.6631238,-81.2349235
598,United States,UNC - Greensboro,36.0655597257762,-79.8129809243854
599,United States,University of New Hampshire,43.13826535,-70.9323817233416
600,United States,Southern Methodist University,32.84180115,-96.7815281014706
601,United States,University of Alabama - Huntsville,33.19345,-87.52251
602,United States,Florida Institute of Technology,28.0642296,-80.6230097241205
603,United States,North Dakota State University,46.897155,-96.8182654322129
604,United States,University of Memphis,35.1189387,-89.9372195996589
605,United States,Boston College,42.3354481,-71.1681386402306
606,United States,University of Maine,44.8991352,-68.6663746152756
607,United States, Wichita State University,37.718847144063,-97.2900815768007
608,United States,Simmons University,42.34143655,-71.1054491248606
